movie,title,review,isPos
Thor: Ragnarok,Not Thor,"But a mass market loser Marvel groupee satisfier movieWaste of time and money
If you want to watch a movie produced by Disney hags and orchestrated solely around 8 year olds followed by a false Thor sitting around making comic gestures and throwing one-liners then this is the movie for you. If you want any sort of plot or remotely believable Norse mythology-related scenes, pick a different movie.You have been warned.175 out of 301 found this helpful.Was this review helpful?Sign into vote.Permalink",1
Thor: Ragnarok,A Joke,"HorribleCan you say 'Sharkboy and Lavagirl?""? Let me take that back. That was a bad insult to the cartoon, as that is a much better written screenplay than this heap of rubbish. Save your money and, if you really feel the need to see it, wait until you can do so free on the Comet/Nickelodeon channel in a few months.173 out of 298 found this helpful.Was this review helpful?Sign into vote.Permalink",1
Thor: Ragnarok,"Choked by Jokes, Thor- Fishing for Funny Gags - Beginners Gude",If you like goofball comedies it's great.If you like big shiny CGI and blustering action sequences and fights its great.If you like high campery and pantomime villains -ITS AMAZING.If you like endless jokes at the expense of any real character or story development in place of any type of gravitas and epicness-ITS PERFECT.I personally don't like much of the above....You'll see it and forget about it 30mins later but tell all your friends how funny it was....One redeeming feature- it felt like a zany comic book made into a film and wasn't mopey and angsty like recent X-men MCU offerings.,1
Thor: Ragnarok,"Joke, jokes, more jokes","Was this movie a crappy comedy? Why so many people liked it so much? What was this movie about? What was the purpose of all the jokes? Is this only for kids?Things that bothered me: Ragnarok is supposed to mean the end of the ""world"" but no one took it seriously. Hela is about to conquer the world and kill everybody let's make a little joke. A fight started, oh, please, another little joke. Thor steps on a banana and falls down, ahahaha, funny. Loki - 0 power in all the movie, 0 spells, 0 abilities, just nothing, where was his power, he was so useless and did almost nothing in all the movie. Hulk - personality of a teenage boy on steroids. Thor - so funny, oh my god, joke after joke. Is he THOR or the kid of Deadpool?I had so high expectations but this movie targeted only the kids with all the not funny jokes.",1
Thor: Ragnarok,Just a disgrace,"I can't even begin to describe what kind of trash Thor: Ragnarok was. It was a disgrace for everything we love from the Marvel comics, and the death of our hopes that some day we will see the God of Thunder in the movie he deserves. You will probably like this movie if you are only interesting in stupid jokes and ridiculous situations. Don't see this movie if you actually expect to see epic battles with Valkeries, Fenrir eating all that remains, Loki bringing death to Asgard, the Midgard Serpent in mortal battle with Thor because... none of that happened.235 out of 455 found this helpful.Was this review helpful?Sign into vote.Permalink",1
Thor: Ragnarok,Murder of character,"If the movie can't be serious about an apocalypse and just goofs around in nearly every scene then its certainly the murder of Thor as we have seen in comics. One cannot emotionally connect to absolutely anything, death of Odin or Thor losing an eye or destruction of Mjolnir or extinction of Aasgard as we know it. Movie is perfect example of killing the plot with over use of humor, jokes is on us.",1
Thor: Ragnarok,Disappointing goofball comedy,"This is a goofball comedy, that contains high campery and pantomime villains, endless cheesy jokes at the expense of any real character or story development in place of any type of gravitas and epicness-ITS PERFECT.I personally don't like it and think it is a step in the wrong direction....317 out of 628 found this helpful.Was this review helpful?Sign into vote.Permalink",1
Thor: Ragnarok,So Bad,"In the comics, Ragnarok killed every Asgardian, including Thor, and he was gone for years from the comics. The darkest story in Thor's history.So of course Marvel Studios makes it a comedy.There is nothing to this movie but jokes. It's quips, pratfall, anus jokes, Hela's kind of lame, Hulk and Thor are a comedy duo. And Thor helps Loki bring Surtur to Asgard so he can destroy it. Let me repeat that in case I wasn't clear. THOR HELPS DESTROY ASGARD AT THE END.It's just so bad.Some of the action was really good, but the forced humor didn't work in this movie.At least Marvel Studios has finally admitted that comedy is their main focus.Getting stellar reviews, of course. Because critics love the MCU and will just pretend they're masterpieces when they're not. This movie was terrible.Critics call it ""FUUUUNNNN"". But it was just lame.I wish I would have saved my money, or burned it. At least if I burned it I still would have wasted money but I wouldn't have sat through this.It sets the final stage for Infinity War, which is going to be a bloated mess.",1
Thor: Ragnarok,Feels like a Monty Python' version of Thor,"(There might be some spoilers ahead but very vague.)I grew up with Marvel comics and Thor was always my favorite. None of the Thor movies were really up to the standard but as a huge fan I like them. Combined with other MCU movies which were getting better and better I had big hopes for the last Thor movie.I can't even begin to describe the disappointment. I wanted to leave the theater by the beginning of the second act. Disney effectively destroyed everything Marvel was building all these years!I was warned by some friends that movie was terrible but still I hoped I would like something. The Story has immense potential but it was ruined beyond belief. The Ragnarok ... the ultimate doom .... and they made a joke of it!?!?!? Sir Anthony Hopkins (Hanibal Lecter) and Cate Blanchett (Galadriel) making fools out of themselves made it even worse.If this movie was made by someone else like the Monthy Python crew it might be fun but like this ...I would have given it 0/10 if possible. After this movie I will certainly not going to watch Infinty Wars. Even more I will skip The Last Jedy and anything that has Disney label in the future.This is blatant attempt to attract new fans among younger generations by appealing to their shallowness, selling them cheap tricks and distractions instead of a good story and directing.",1
Thor: Ragnarok,Thor Wreck-narok!,"Thor: Ragnarok should be about the twilight of the Norse gods and the end of all things (or at least Marvel's version of it). It should be darker than the Dark World. It's not. In fact, it has almost nothing to do with it. But it may well be the twilight of the Marvel Cinematic Universe. Or it would be, if we were to stop watching such pauper productions. Marvel movies don't need to be comedies to work. In fact, they shouldn't be comedies at all. They can have elements of comedy, but that's entirely different. Many marvel heroes have a sense of humour, despite their troublesome lives; even through their hardships, they are many times portrayed as having a sense of the comic. But they are not jokers or stand up comedians. Sure, Spiderman is very funny, but his life is one of the hardest in the Marvel universe. To portray Thor, the asgardian god of thunder, as a joker or as a comedian makes no sense at all. He is one of the most sober and serious characters in the Marvel universe. He is not human, he doesn't perceive time as we do, he doesn't think about life as we do, so it makes sense that he doesn't have a sense of humour like we humans do. We could say something similar about the Grandmaster and Hella. Specially Hella. I mean, they weren't able to introduce a single moment of seriousness in the whole movie, not even in characters that shouldn't (couldn't) be laughing like mindless puppets and posing ridiculously every time they appear on screen. It would make sense if Loki was portrayed as mischievous, but that's it. And speaking of Loki, and since this is the Ragnarok after all, they completely distorted the fact that he is the father of the three agents of the destruction of the world: Hella, the wolf Fenrir and the world serpent (there's no world serpent in the movie). Marvel movies can be successful and yet sober. Captain America: Winter Soldier is probably one the best movies of the MCU and it's as sober as it gets. Iron Man (the first installment) deals with the threat of terrorism and weapons trade; it has many comic and funny moments, it's true, but it has a very serious tone underlying it. (This Tony Stark works because of Robert Downey Jr., who is amazing, but the Tony Stark from the comics is paralyzed from the waist down - it doesn't get any more serious than that). Avengers Assemble may not be as sober, but it still manages not to become a comedy show. Sure, Guardians of the Galaxy vol. 2 was a hit, but it was a joke. It had nothing to do with the first one. It wasn't good. In fact, it was kind of a ""prequel"" for Thor:Ragnarok - for these comedy shows. And if someone thinks I'm exaggerating, just think about that moment when Matt Damon is portraying Loki in that ""theater play"". I mean, it's absolutely ridiculous. It looks like a Jimmy Kimmel show!!! I'm sorry, but Taika Waitiki failed. Eric Pearson and Craig Kyle failed tremendously. I really hope that Infinity War isn't a ""sequel"" to this kind of movie. If it is...please stop. Just stop with this kind of writing. Remember that we, in the audience, are not morons, and that not only kids in their early teens go to the movies. Just think about Logan or Deadpool (not a comedy show, although extremely funny). Forget the PG system, forget the money (you'll make it anyway), forget the special fx. And please, forget this Thor and forget any ideas of turning Infinity War into something like this. If not, we'll have Thanos (Thanos!!!!) cracking jokes all the time...",1
